<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
Сбербанк;D;2017-01-08;000000;170.69;170.69;170.69;170.69;0;0
Сбербанк;D;2017-01-09;000000;171.37;172.39;168.05;168.35;35187380;5977865131.5
Сбербанк;D;2017-01-10;000000;168.35;172.3;167.54;171.6;58874120;10071297927.3
Сбербанк;D;2017-01-11;000000;171.5;173.05;168.54;169.05;52772790;9012624271.8
Сбербанк;D;2017-01-12;000000;170;170.65;168.02;168.27;49854940;8442987495.6
Сбербанк;D;2017-01-13;000000;168.79;172.39;163.88;164.9;85990570;14304593966.6
Сбербанк;D;2017-01-14;000000;164.9;164.9;164.9;164.9;0;0
Сбербанк;D;2017-01-15;000000;164.9;164.9;164.9;164.9;0;0
Сбербанк;D;2017-01-16;000000;165.22;166.8;164.06;164.66;37577470;6218640885.2
Сбербанк;D;2017-01-17;000000;164.67;166.47;163.34;165.98;45968310;7583759716.1
Сбербанк;D;2017-01-18;000000;165.9;167.8;164.31;165.24;42479900;7051446491.7
Сбербанк;D;2017-01-19;000000;165.46;166.99;164.69;166.3;38478840;6375017242.4
Сбербанк;D;2017-01-20;000000;166.55;168.19;165.42;167.49;32581460;5439248605.5
Сбербанк;D;2017-01-21;000000;167.49;167.49;167.49;167.49;0;0
Сбербанк;D;2017-01-22;000000;167.49;167.49;167.49;167.49;0;0
Сбербанк;D;2017-01-23;000000;167.33;167.33;164.53;166.75;36457470;6047501657.5
Сбербанк;D;2017-01-24;000000;167.37;170.7;167.24;170.25;45397860;7685357888
Сбербанк;D;2017-01-25;000000;170.5;171.3;169.5;170.26;42543080;7244601704.1
Сбербанк;D;2017-01-26;000000;170.85;174.39;169.06;173.79;56105000;9680053074.7
Сбербанк;D;2017-01-27;000000;173.89;178.92;173;178.92;71123150;12474937132.1
Сбербанк;D;2017-01-28;000000;178.92;178.92;178.92;178.92;0;0
Сбербанк;D;2017-01-29;000000;178.92;178.92;178.92;178.92;0;0
Сбербанк;D;2017-01-30;000000;177.5;178;174.24;174.6;45935720;8087212526.2
Сбербанк;D;2017-01-31;000000;174.37;175.27;172.07;172.2;46486680;8049700034
Сбербанк;D;2017-02-01;000000;172.59;174.27;171.75;173.9;42252780;7317581391.2
Сбербанк;D;2017-02-02;000000;173.94;174.69;171.95;172.83;31064430;5380063370.9
Сбербанк;D;2017-02-03;000000;173.03;174.19;172.27;173.8;34744860;6026290634.9
Сбербанк;D;2017-02-04;000000;173.8;173.8;173.8;173.8;0;0
Сбербанк;D;2017-02-05;000000;173.8;173.8;173.8;173.8;0;0
Сбербанк;D;2017-02-06;000000;174.71;174.98;172.22;172.87;33943730;5881045286.4
Сбербанк;D;2017-02-07;000000;173;174.18;171.51;173.47;33506000;5795780887.6
Сбербанк;D;2017-02-08;000000;173.2;173.2;170.77;171.2;33314310;5719832547.9
Сбербанк;D;2017-02-09;000000;171.91;172.67;167.84;168.8;48730500;8265496689.9
Сбербанк;D;2017-02-10;000000;169.05;170.45;165.4;165.5;59337100;9906222029.1
Сбербанк;D;2017-02-11;000000;165.5;165.5;165.5;165.5;0;0
Сбербанк;D;2017-02-12;000000;165.5;165.5;165.5;165.5;0;0
Сбербанк;D;2017-02-13;000000;166.05;167.05;163.5;164.7;53028170;8747119742.3
Сбербанк;D;2017-02-14;000000;164.99;165.14;162.01;162.7;54466800;8876852540.2
Сбербанк;D;2017-02-15;000000;162.27;165.57;160;163.5;68808530;11242527834.7
Сбербанк;D;2017-02-16;000000;164.4;166.5;162.21;166.49;44328980;7301058057.2
Сбербанк;D;2017-02-17;000000;166.48;167.12;164.42;165.49;32616900;5402840339.5
Сбербанк;D;2017-02-18;000000;165.49;165.49;165.49;165.49;0;0
Сбербанк;D;2017-02-19;000000;165.49;165.49;165.49;165.49;0;0
Сбербанк;D;2017-02-20;000000;166.4;166.69;163.93;165.44;26986270;4461326090.5
Сбербанк;D;2017-02-21;000000;165.11;168.38;164.8;167;39649880;6625621596.3
Сбербанк;D;2017-02-22;000000;167.5;168.3;164.35;165.9;40662980;6767903223.5
Сбербанк;D;2017-02-23;000000;165.9;165.9;165.9;165.9;0;0
Сбербанк;D;2017-02-24;000000;166.53;168.02;165.03;165.51;29704800;4941136901.3
Сбербанк;D;2017-02-25;000000;165.51;165.51;165.51;165.51;0;0
Сбербанк;D;2017-02-26;000000;165.51;165.51;165.51;165.51;0;0
Сбербанк;D;2017-02-27;000000;166.01;166.34;160.62;160.95;41947190;6832437625
Сбербанк;D;2017-02-28;000000;161.05;161.19;155.7;156;67919290;10715464371.7
Сбербанк;D;2017-03-01;000000;155.65;160.92;155.65;160;62258970;9933849228.5
Сбербанк;D;2017-03-02;000000;161.39;164.3;160.33;163.4;65453580;10627718572.8
Сбербанк;D;2017-03-03;000000;162.95;164.89;161.61;164.4;38242710;6251135565.2
Сбербанк;D;2017-03-04;000000;164.4;164.4;164.4;164.4;0;0
Сбербанк;D;2017-03-05;000000;164.4;164.4;164.4;164.4;0;0
Сбербанк;D;2017-03-06;000000;164.5;165.99;162;162;36845090;6051572005.1
Сбербанк;D;2017-03-07;000000;162.41;162.41;158.9;160.98;44866990;7207037205.9
Сбербанк;D;2017-03-08;000000;160.98;160.98;160.98;160.98;0;0
Сбербанк;D;2017-03-09;000000;159.22;160.84;155.23;156.2;63696720;10053776691.9
Сбербанк;D;2017-03-10;000000;157.32;159.4;155.55;157.5;51296630;8097090719.7
Сбербанк;D;2017-03-11;000000;157.5;157.5;157.5;157.5;0;0
Сбербанк;D;2017-03-12;000000;157.5;157.5;157.5;157.5;0;0
Сбербанк;D;2017-03-13;000000;157.49;159.87;155.86;158.92;34087370;5408217253.6
Сбербанк;D;2017-03-14;000000;159.5;160.75;157.02;157.42;59200290;9425744051.6
Сбербанк;D;2017-03-15;000000;158.05;159.67;156.06;156.2;48858400;7697717656.1
Сбербанк;D;2017-03-16;000000;157.82;159.85;157.82;158.35;68322520;10847183757.8
Сбербанк;D;2017-03-17;000000;158.55;162.85;158.17;161.15;65470090;10530193716.3
Сбербанк;D;2017-03-18;000000;161.15;161.15;161.15;161.15;0;0
Сбербанк;D;2017-03-19;000000;161.15;161.15;161.15;161.15;0;0
Сбербанк;D;2017-03-20;000000;161.57;164.05;160.61;163.8;41497240;6756721100.8
Сбербанк;D;2017-03-21;000000;164.5;165.49;162.25;162.98;39831880;6540331822.4
Сбербанк;D;2017-03-22;000000;162.01;162.92;159.75;162.92;40877170;6586523211.4
Сбербанк;D;2017-03-23;000000;163.5;164.84;162.1;164.15;38722220;6332000331.6
Сбербанк;D;2017-03-24;000000;164;165.9;163.07;164.52;33041260;5442276482.8
Сбербанк;D;2017-03-25;000000;164.52;164.52;164.52;164.52;0;0
Сбербанк;D;2017-03-26;000000;164.52;164.52;164.52;164.52;0;0
Сбербанк;D;2017-03-27;000000;163.03;163.37;161.1;162.69;35418700;5747342963.7
Сбербанк;D;2017-03-28;000000;163.5;164.1;162.05;163.66;30489200;4971819967
Сбербанк;D;2017-03-29;000000;164;164.9;162.37;163.22;26160370;4275633841.6
Сбербанк;D;2017-03-30;000000;163.32;164.1;161.9;163.5;24410850;3981999668.3
Сбербанк;D;2017-03-31;000000;163.4;163.7;159.51;159.8;31639970;5094871408.6
Сбербанк;D;2017-04-01;000000;159.8;159.8;159.8;159.8;0;0
Сбербанк;D;2017-04-02;000000;159.8;159.8;159.8;159.8;0;0
Сбербанк;D;2017-04-03;000000;160.77;162.94;159.84;161.8;32726400;5287146510.1
Сбербанк;D;2017-04-04;000000;161.37;163.95;160.7;163.5;23333230;3789024448.8
Сбербанк;D;2017-04-05;000000;164.33;168.45;163.82;168.1;57753380;9623815655.2
Сбербанк;D;2017-04-06;000000;167.54;168.19;166.41;167.49;24422020;4090698387.9
Сбербанк;D;2017-04-07;000000;166.12;166.84;160.71;161.49;59739010;9744745429.1
Сбербанк;D;2017-04-08;000000;161.49;161.49;161.49;161.49;0;0
Сбербанк;D;2017-04-09;000000;161.49;161.49;161.49;161.49;0;0
Сбербанк;D;2017-04-10;000000;161;161.39;154.51;155.2;73718410;11548278934.7
Сбербанк;D;2017-04-11;000000;155.2;158.59;154.61;156;53342100;8379332854.4
Сбербанк;D;2017-04-12;000000;157;157.44;150.28;150.28;53279800;8168758811.2
Сбербанк;D;2017-04-13;000000;151.57;153.35;149.7;152;70013640;10616261149.1
Сбербанк;D;2017-04-14;000000;150.42;152.25;148.6;149.24;25092420;3772556350.9
Сбербанк;D;2017-04-15;000000;149.24;149.24;149.24;149.24;0;0
Сбербанк;D;2017-04-16;000000;149.24;149.24;149.24;149.24;0;0
Сбербанк;D;2017-04-17;000000;149.44;154.2;147.62;153.99;48418090;7312223641.2
Сбербанк;D;2017-04-18;000000;154.44;155.59;152.15;153.4;60882590;9373104156.1
Сбербанк;D;2017-04-19;000000;153.18;155.38;152.36;153.6;38955390;6006368511.9
Сбербанк;D;2017-04-20;000000;153;158.4;152.26;158.21;64127430;9967956368.9
Сбербанк;D;2017-04-21;000000;158.74;160.3;157.8;159.59;57187090;9113848242
Сбербанк;D;2017-04-22;000000;159.59;159.59;159.59;159.59;0;0
Сбербанк;D;2017-04-23;000000;159.59;159.59;159.59;159.59;0;0
Сбербанк;D;2017-04-24;000000;161.09;163.43;161;162.5;48021380;7795803533.7
Сбербанк;D;2017-04-25;000000;163;163.53;161.31;162.55;40534410;6588171646.1
Сбербанк;D;2017-04-26;000000;163.08;165.8;161.7;165.05;49259630;8068611971.9
Сбербанк;D;2017-04-27;000000;164.99;165.79;163.27;164.69;43712420;7193390744.4
Сбербанк;D;2017-04-28;000000;165.5;166;163.91;165.2;40999710;6771043231.3
Сбербанк;D;2017-04-29;000000;165.2;165.2;165.2;165.2;0;0
Сбербанк;D;2017-04-30;000000;165.2;165.2;165.2;165.2;0;0
Сбербанк;D;2017-05-01;000000;165.2;165.2;165.2;165.2;0;0
Сбербанк;D;2017-05-02;000000;166;168.34;165.01;166.64;42498180;7109603271.5
Сбербанк;D;2017-05-03;000000;166.3;166.5;163.63;164.71;33570350;5532940128.1
Сбербанк;D;2017-05-04;000000;164.62;167.4;163.78;165.5;37623080;6238052591.8
Сбербанк;D;2017-05-05;000000;164.22;166.6;164;165.8;35495540;5861269525.6
Сбербанк;D;2017-05-06;000000;165.8;165.8;165.8;165.8;0;0
Сбербанк;D;2017-05-07;000000;165.8;165.8;165.8;165.8;0;0
Сбербанк;D;2017-05-08;000000;165.8;165.8;165.8;165.8;0;0
Сбербанк;D;2017-05-09;000000;165.8;165.8;165.8;165.8;0;0
Сбербанк;D;2017-05-10;000000;167;170.8;166.41;170.8;46474510;7853777784
Сбербанк;D;2017-05-11;000000;171;172.39;168.84;169.97;56593530;9667508132.2
Сбербанк;D;2017-05-12;000000;169.75;170.43;166.85;167.7;37355540;6286902322.8
Сбербанк;D;2017-05-13;000000;167.7;167.7;167.7;167.7;0;0
Сбербанк;D;2017-05-14;000000;167.7;167.7;167.7;167.7;0;0
Сбербанк;D;2017-05-15;000000;168.5;171.68;167.89;171.35;47099400;8000111823.7
Сбербанк;D;2017-05-16;000000;170.97;172;169.98;170.66;37205990;6359705115.8
Сбербанк;D;2017-05-17;000000;169.8;170.63;168.17;169.24;35218260;5972642510.9
Сбербанк;D;2017-05-18;000000;168.41;169.17;164.7;166.5;57482410;9558033922.9
Сбербанк;D;2017-05-19;000000;167.48;170.08;165.71;168.87;36552330;6132186211.4
Сбербанк;D;2017-05-20;000000;168.87;168.87;168.87;168.87;0;0
Сбербанк;D;2017-05-21;000000;168.87;168.87;168.87;168.87;0;0
Сбербанк;D;2017-05-22;000000;170.5;170.5;167.14;168.03;29679120;5002659619.9
Сбербанк;D;2017-05-23;000000;167.87;168.3;165.4;166.31;39501140;6593755611.6
Сбербанк;D;2017-05-24;000000;166.8;168.48;162.51;165.7;46891970;7755908057.5
Сбербанк;D;2017-05-25;000000;166.5;166.95;163.53;164.05;34373440;5674501383.3
Сбербанк;D;2017-05-26;000000;163.8;163.8;160.62;160.7;46062750;7439429996.2
Сбербанк;D;2017-05-27;000000;160.7;160.7;160.7;160.7;0;0
Сбербанк;D;2017-05-28;000000;160.7;160.7;160.7;160.7;0;0
Сбербанк;D;2017-05-29;000000;161;164.22;160.69;163.9;28741460;4678437609.3
Сбербанк;D;2017-05-30;000000;163.15;163.45;161.17;161.64;22672890;3676741724.7
Сбербанк;D;2017-05-31;000000;161.6;161.6;155.03;155.93;74365770;11701550678.4
Сбербанк;D;2017-06-01;000000;156.4;156.76;152.72;153;50590080;7814012596.7
Сбербанк;D;2017-06-02;000000;153;157.14;151.62;157.14;65420920;10112574850.5
Сбербанк;D;2017-06-03;000000;157.14;157.14;157.14;157.14;0;0
Сбербанк;D;2017-06-04;000000;157.14;157.14;157.14;157.14;0;0
Сбербанк;D;2017-06-05;000000;157.1;158.89;154.43;154.7;48595070;7623722591.3
Сбербанк;D;2017-06-06;000000;154.49;156;152.11;152.8;34673910;5331165014.9
Сбербанк;D;2017-06-07;000000;153.3;155.11;151.75;152.82;43663590;6710167151.8
Сбербанк;D;2017-06-08;000000;153.16;153.43;148.25;151.93;67991950;10234476574.8
Сбербанк;D;2017-06-09;000000;151.41;153.75;150.12;150.13;45312560;6868686564.2
Сбербанк;D;2017-06-10;000000;150.13;150.13;150.13;150.13;0;0
Сбербанк;D;2017-06-11;000000;150.13;150.13;150.13;150.13;0;0
Сбербанк;D;2017-06-12;000000;150.13;150.13;150.13;150.13;0;0
Сбербанк;D;2017-06-13;000000;145.35;147.3;145;146;53389650;7800680365.8
Сбербанк;D;2017-06-14;000000;145.65;145.65;142.81;143;58225630;8399759584.7
Сбербанк;D;2017-06-15;000000;141.94;142.21;136.2;139;183326250;25298287188.4
Сбербанк;D;2017-06-16;000000;139.65;142.8;139.02;141.63;79690200;11234952215.4
Сбербанк;D;2017-06-17;000000;141.63;141.63;141.63;141.63;0;0
Сбербанк;D;2017-06-18;000000;141.63;141.63;141.63;141.63;0;0
Сбербанк;D;2017-06-19;000000;142.5;145.15;141.8;145;55251940;7954274311.3
Сбербанк;D;2017-06-20;000000;145.2;147.1;143.5;144.9;58990950;8611404258.6
Сбербанк;D;2017-06-21;000000;144.16;144.99;142.77;143.49;48036300;6907295034.7
Сбербанк;D;2017-06-22;000000;142.39;145.69;141.78;144.25;54360770;7843783759.4
Сбербанк;D;2017-06-23;000000;144.4;146;143.62;144.1;42333900;6126589053.9
Сбербанк;D;2017-06-24;000000;144.1;144.1;144.1;144.1;0;0
Сбербанк;D;2017-06-25;000000;144.1;144.1;144.1;144.1;0;0
Сбербанк;D;2017-06-26;000000;144.85;146.49;143.81;144.49;46189970;6705611153
Сбербанк;D;2017-06-27;000000;144.05;147.2;143.4;147.1;51070850;7436593075.2
Сбербанк;D;2017-06-28;000000;146.2;146.45;144.71;145.5;45975150;6695923001.6
Сбербанк;D;2017-06-29;000000;146.51;146.83;143.2;143.8;48806780;7089870660.9
Сбербанк;D;2017-06-30;000000;143.2;146.73;142.88;145.59;67210520;9782692507.9
Сбербанк;D;2017-07-01;000000;145.59;145.59;145.59;145.59;0;0
Сбербанк;D;2017-07-02;000000;145.59;145.59;145.59;145.59;0;0
Сбербанк;D;2017-07-03;000000;146.65;148.3;146.22;147.5;38410910;5655804978.8
Сбербанк;D;2017-07-04;000000;147.5;149.8;147.11;149.39;40165050;5979632355.9
Сбербанк;D;2017-07-05;000000;149.39;149.79;147.89;148.96;48191260;7176145870.6
Сбербанк;D;2017-07-06;000000;149.2;151.03;148.9;150.35;51568300;7747127175.5
Сбербанк;D;2017-07-07;000000;149.65;152.5;149.06;152.16;57150370;8634577444.2
Сбербанк;D;2017-07-08;000000;152.16;152.16;152.16;152.16;0;0
Сбербанк;D;2017-07-09;000000;152.16;152.16;152.16;152.16;0;0
Сбербанк;D;2017-07-10;000000;152.48;155.34;152.36;155;63627110;9810656700.2
Сбербанк;D;2017-07-11;000000;155.55;157;154.95;156.91;57224430;8930678023.5
Сбербанк;D;2017-07-12;000000;157.53;160.99;157.5;160.85;70426950;11246061319.3
Сбербанк;D;2017-07-13;000000;161.46;162.62;158.34;159.94;71818670;11501665989.3
Сбербанк;D;2017-07-14;000000;159.9;162.26;159.43;161.4;43599590;7029017854.2
Сбербанк;D;2017-07-15;000000;161.4;161.4;161.4;161.4;0;0
Сбербанк;D;2017-07-16;000000;161.4;161.4;161.4;161.4;0;0
Сбербанк;D;2017-07-17;000000;161.8;163.1;159.82;161.98;40217710;6484399938.7
Сбербанк;D;2017-07-18;000000;162;162.99;160.88;161.7;36470090;5899017037.7
Сбербанк;D;2017-07-19;000000;161.3;164.34;160.53;164.34;56474420;9184589048
Сбербанк;D;2017-07-20;000000;164.06;164.91;163.47;163.93;41944460;6885473178.6
Сбербанк;D;2017-07-21;000000;163.99;163.99;161.72;162.1;35022910;5698252930.7
Сбербанк;D;2017-07-22;000000;162.1;162.1;162.1;162.1;0;0
Сбербанк;D;2017-07-23;000000;162.1;162.1;162.1;162.1;0;0
Сбербанк;D;2017-07-24;000000;161.21;162.33;158.6;161.33;57495790;9238717282.1
Сбербанк;D;2017-07-25;000000;161.66;162.3;159.92;160.22;43210700;6948155291.2
Сбербанк;D;2017-07-26;000000;160.71;162.31;160.12;161.55;42613080;6873477732.4
Сбербанк;D;2017-07-27;000000;162.41;166;162.4;166;55346350;9084783029.6
Сбербанк;D;2017-07-28;000000;165.37;165.75;163.15;165.4;50132670;8239426338.6
Сбербанк;D;2017-07-29;000000;165.4;165.4;165.4;165.4;0;0
Сбербанк;D;2017-07-30;000000;165.4;165.4;165.4;165.4;0;0
Сбербанк;D;2017-07-31;000000;165.53;167.35;163.88;164.53;55781520;9216446332.4
Сбербанк;D;2017-08-01;000000;165.5;168;165.3;166.31;55355180;9250912286.6
Сбербанк;D;2017-08-02;000000;166.6;169.94;166.54;169.9;55341010;9333571917.6
Сбербанк;D;2017-08-03;000000;170;170.98;169.17;170;56318760;9574768188.3
Сбербанк;D;2017-08-04;000000;169.49;170;168.6;169.73;27204000;4613134895.7
Сбербанк;D;2017-08-05;000000;169.73;169.73;169.73;169.73;0;0
Сбербанк;D;2017-08-06;000000;169.73;169.73;169.73;169.73;0;0
Сбербанк;D;2017-08-07;000000;170.47;172.95;170.38;172.79;35533610;6110748025.5
Сбербанк;D;2017-08-08;000000;173;175.88;172.66;175.75;50529650;8806524274.8
Сбербанк;D;2017-08-09;000000;174.8;175.2;172.8;173.4;49021230;8522505060.2
Сбербанк;D;2017-08-10;000000;173.75;174.16;172.01;172.2;30020500;5194393409.9
Сбербанк;D;2017-08-11;000000;171.26;172.49;168.64;172.05;60812390;10364213054.1
Сбербанк;D;2017-08-12;000000;172.05;172.05;172.05;172.05;0;0
Сбербанк;D;2017-08-13;000000;172.05;172.05;172.05;172.05;0;0
Сбербанк;D;2017-08-14;000000;173;173.77;171.37;172.51;30902070;5339481719.5
Сбербанк;D;2017-08-15;000000;172.31;172.72;170.46;172.33;30384890;5211983477.8
Сбербанк;D;2017-08-16;000000;172.95;175.3;172.83;173.05;41837570;7287122720.5
Сбербанк;D;2017-08-17;000000;172.5;173.99;172.27;172.72;26052310;4513165987.6
Сбербанк;D;2017-08-18;000000;171.71;171.71;168.13;169.5;52379100;8890463726.8
Сбербанк;D;2017-08-19;000000;169.5;169.5;169.5;169.5;0;0
Сбербанк;D;2017-08-20;000000;169.5;169.5;169.5;169.5;0;0
Сбербанк;D;2017-08-21;000000;169.77;170.69;168.5;169.9;36731730;6238468270.8
Сбербанк;D;2017-08-22;000000;171.2;171.7;169.7;171;37858620;6465128071.4
Сбербанк;D;2017-08-23;000000;171;175.3;170.98;175.3;55467190;9627578520.5
Сбербанк;D;2017-08-24;000000;175.5;179.94;175.3;179.8;78590210;14044293824
Сбербанк;D;2017-08-25;000000;180.85;182.25;179.6;180.51;68786620;12440671465.5
Сбербанк;D;2017-08-26;000000;180.51;180.51;180.51;180.51;0;0
Сбербанк;D;2017-08-27;000000;180.51;180.51;180.51;180.51;0;0
Сбербанк;D;2017-08-28;000000;180.6;181.85;179.2;181.85;27960960;5055616286.3
Сбербанк;D;2017-08-29;000000;182;182;179.51;181.89;46130680;8319540730.1
Сбербанк;D;2017-08-30;000000;182.5;184.48;180.85;183.5;48548970;8882331416.9
Сбербанк;D;2017-08-31;000000;182.99;186.33;181.71;183.51;64267180;11869911146
Сбербанк;D;2017-09-01;000000;183.85;185.33;182.02;183.66;34360100;6320541804
Сбербанк;D;2017-09-02;000000;183.66;183.66;183.66;183.66;0;0
Сбербанк;D;2017-09-03;000000;183.66;183.66;183.66;183.66;0;0
Сбербанк;D;2017-09-04;000000;181.51;185.27;180.93;184.1;25717510;4711229335.5
Сбербанк;D;2017-09-05;000000;184.39;185.59;183.33;184.14;34342180;6327488789.8
Сбербанк;D;2017-09-06;000000;183.25;183.73;181.47;183.12;33518200;6113254317.9
Сбербанк;D;2017-09-07;000000;183.47;185.25;183.32;184;45668560;8419722993.1
Сбербанк;D;2017-09-08;000000;184.1;187.43;183.77;185.89;60690500;11256739559
